0,2,1217.7671232876712,89.4109589041096,73.97260273972597,52.054794520547944,1,-1,-1,-1
0,0,1244.0,24.0,45.0,54.0,1,-1,-1,-1
1,2,1217.8059360730595,87.50913242009133,73.81050228310482,54.04566210045661,1,-1,-1,-1
1,0,1244,24,45,54,1,-1,-1,-1
2,2,1217.8447488584475,85.60730593607306,73.6484018264839,56.036529680365305,1,-1,-1,-1
2,0,1244,24,45,54,1,-1,-1,-1
3,2,1217.8835616438355,83.70547945205479,73.48630136986299,58.027397260274,1,-1,-1,-1
3,0,1244,25,45,53,1,-1,-1,-1
4,2,1217.9223744292235,81.80365296803652,73.32420091324207,60.018264840182695,1,-1,-1,-1
4,0,1244,25,45,53,1,-1,-1,-1
5,2,1217.9611872146115,79.90182648401824,73.16210045662115,62.00913242009139,1,-1,-1,-1
5,0,1244,26,45,52,1,-1,-1,-1
6,2,1218,78,73,64,1,-1,-1,-1
6,0,1244,26,46,52,1,-1,-1,-1
7,2,1218,77,72,65,1,-1,-1,-1
7,0,1244,25,45,52,1,-1,-1,-1
8,2,1218.0,77.14285714285714,72.14285714285711,64.85714285714286,1,-1,-1,-1
8,0,1244,25,45,53,1,-1,-1,-1
9,2,1218.0,77.28571428571428,72.28571428571422,64.71428571428572,1,-1,-1,-1
9,0,1244,25,45,53,1,-1,-1,-1
10,2,1218.0,77.42857142857142,72.42857142857133,64.57142857142858,1,-1,-1,-1
10,0,1244,25,45,52,1,-1,-1,-1
11,2,1218.0,77.57142857142856,72.57142857142844,64.42857142857144,1,-1,-1,-1
11,0,1244,25,45,52,1,-1,-1,-1
12,2,1218.0,77.7142857142857,72.71428571428555,64.2857142857143,1,-1,-1,-1
12,0,1243,25,47,52,1,-1,-1,-1
13,2,1218.0,77.85714285714283,72.85714285714266,64.14285714285717,1,-1,-1,-1
13,0,1244,24,45,53,1,-1,-1,-1
14,2,1218,78,73,64,1,-1,-1,-1
14,0,1244,25,46,53,1,-1,-1,-1
15,2,1218,78,73,64,1,-1,-1,-1
15,0,1244,25,46,53,1,-1,-1,-1
16,2,1217,77,74,65,1,-1,-1,-1
16,0,1243,25,47,52,1,-1,-1,-1
17,2,1216.9796391945506,76.99273897746838,73.99618234897821,65.03200089827084,1,-1,-1,-1
17,0,1243,25,47,52,1,-1,-1,-1
18,2,1216.9592783891012,76.98547795493675,73.99236469795642,65.06400179654167,1,-1,-1,-1
18,0,1244,24,45,53,1,-1,-1,-1
19,2,1216.9389175836518,76.97821693240513,73.98854704693463,65.09600269481251,1,-1,-1,-1
19,0,1244,24,45,53,1,-1,-1,-1
20,2,1216.9185567782024,76.97095590987351,73.98472939591284,65.12800359308335,1,-1,-1,-1
20,0,1244,25,45,52,1,-1,-1,-1
21,2,1216.898195972753,76.96369488734189,73.98091174489105,65.16000449135419,1,-1,-1,-1
21,0,1244,25,46,52,1,-1,-1,-1
22,2,1216.8778351673036,76.95643386481026,73.97709409386925,65.19200538962502,1,-1,-1,-1
22,0,1245,26,46,52,1,-1,-1,-1
23,2,1216.8574743618542,76.94917284227864,73.97327644284746,65.22400628789586,1,-1,-1,-1
23,0,1245,26,46,52,1,-1,-1,-1
24,2,1216.8371135564048,76.94191181974702,73.96945879182567,65.2560071861667,1,-1,-1,-1
24,0,1244.8333333333333,25.833333333333332,46.16666666666674,52.0,1,-1,-1,-1
25,2,1216.8167527509554,76.9346507972154,73.96564114080388,65.28800808443754,1,-1,-1,-1
25,0,1244.6666666666665,25.666666666666664,46.333333333333485,51.99999999999999,1,-1,-1,-1
26,2,1216.796391945506,76.92738977468377,73.96182348978209,65.32000898270837,1,-1,-1,-1
26,0,1244.4999999999998,25.499999999999996,46.50000000000023,51.999999999999986,1,-1,-1,-1
27,2,1216.7760311400566,76.92012875215215,73.9580058387603,65.35200988097921,1,-1,-1,-1
27,0,1244.333333333333,25.33333333333333,46.66666666666697,51.999999999999986,1,-1,-1,-1
28,2,1216.7556703346072,76.91286772962053,73.95418818773851,65.38401077925005,1,-1,-1,-1
28,0,1244.1666666666663,25.16666666666666,46.83333333333371,51.999999999999986,1,-1,-1,-1
29,2,1216.7353095291578,76.90560670708891,73.95037053671672,65.41601167752088,1,-1,-1,-1
29,0,1244,25,47,52,1,-1,-1,-1
30,2,1216.7149487237084,76.89834568455728,73.94655288569493,65.44801257579172,1,-1,-1,-1
30,0,1244,25,47,52,1,-1,-1,-1
31,2,1216.694587918259,76.89108466202566,73.94273523467314,65.48001347406256,1,-1,-1,-1
31,0,1243.7058823529412,25.11764705882353,47.0,52.00000000000001,1,-1,-1,-1
32,2,1216.6742271128096,76.88382363949404,73.93891758365135,65.5120143723334,1,-1,-1,-1
32,0,1243.4117647058824,25.235294117647058,47.0,52.000000000000014,1,-1,-1,-1
33,2,1216.6538663073602,76.87656261696242,73.93509993262956,65.54401527060423,1,-1,-1,-1
33,0,1243.1176470588236,25.352941176470587,47.0,52.00000000000002,1,-1,-1,-1
34,2,1216.6335055019108,76.8693015944308,73.93128228160776,65.57601616887507,1,-1,-1,-1
34,0,1242.8235294117649,25.470588235294116,47.0,52.00000000000003,1,-1,-1,-1
35,2,1216.6131446964614,76.86204057189917,73.92746463058597,65.60801706714591,1,-1,-1,-1
35,0,1242.529411764706,25.588235294117645,47.0,52.000000000000036,1,-1,-1,-1
36,2,1216.592783891012,76.85477954936755,73.92364697956418,65.64001796541675,1,-1,-1,-1
36,0,1242.2352941176473,25.705882352941174,47.0,52.00000000000004,1,-1,-1,-1
37,2,1216.5724230855626,76.84751852683593,73.91982932854239,65.67201886368758,1,-1,-1,-1
37,0,1241.9411764705885,25.823529411764703,47.0,52.00000000000005,1,-1,-1,-1
38,2,1216.5520622801132,76.8402575043043,73.9160116775206,65.70401976195842,1,-1,-1,-1
38,0,1241.6470588235297,25.941176470588232,47.0,52.00000000000006,1,-1,-1,-1
39,2,1216.5317014746638,76.83299648177268,73.91219402649881,65.73602066022926,1,-1,-1,-1
